round,player_move,ai_move,winner
104816,2.0,1,Player
104817,2.0,1,Player
104818,1.0,3,Player
104819,2.0,1,Player
104820,3.0,1,AI
104821,3.0,1,AI
104822,2.0,1,Player
104823,2.0,3,AI
104824,2.0,3,AI
104825,2.0,1,Player
104826,3.0,3,Draw
104827,2.0,1,Player
104828,3.0,3,Draw
104829,3.0,3,Draw
104830,3.0,1,AI
104831,1.0,3,Player
104832,2.0,3,AI
104833,2.0,1,Player
104834,2.0,3,AI
104835,3.0,3,Draw
104836,2.0,1,Player
104837,2.0,1,Player
104838,1.0,1,Draw
104839,1.0,3,Player
104840,2.0,1,Player
104841,2.0,2,Draw
104842,2.0,1,Player
104843,3.0,1,AI
104844,2.0,1,Player
104845,1.0,1,Draw
104846,2.0,1,Player
104847,3.0,1,AI
104848,1.0,3,Player
104849,3.0,2,Player
104850,2.0,3,AI
104851,2.0,3,AI
104852,3.0,3,Draw
104853,3.0,3,Draw
104854,2.0,1,Player
104855,2.0,3,AI
104856,1.0,3,Player
104857,1.0,1,Draw
104858,1.0,3,Player
104859,3.0,1,AI
104860,3.0,3,Draw
104861,1.0,2,AI
104862,1.0,1,Draw
104863,3.0,2,Player
104864,2.0,2,Draw
104865,2.0,1,Player
104866,3.0,1,AI
104867,3.0,3,Draw
104868,2.0,3,AI
104869,3.0,3,Draw
104870,3.0,2,Player
104871,3.0,3,Draw
104872,2.0,1,Player
104873,1.0,3,Player
104874,3.0,3,Draw
104875,1.0,3,Player
104876,1.0,3,Player
104877,1.0,1,Draw
104878,3.0,3,Draw
104879,2.0,3,AI
104880,1.0,3,Player
104881,2.0,3,AI
104882,2.0,3,AI
104883,2.0,1,Player
104884,2.0,3,AI
104885,1.0,3,Player
104886,3.0,2,Player
104887,3.0,3,Draw
104888,3.0,3,Draw
104889,1.0,3,Player
104890,3.0,1,AI
104891,3.0,2,Player
104892,2.0,1,Player
104893,1.0,1,Draw
104894,3.0,2,Player
104895,1.0,3,Player
104896,3.0,3,Draw
104897,3.0,3,Draw
104898,3.0,3,Draw
104899,2.0,3,AI
104900,2.0,1,Player
104901,2.0,1,Player
104902,3.0,2,Player
104903,3.0,1,AI
104904,2.0,1,Player
104905,2.0,2,Draw
104906,2.0,1,Player
104907,1.0,3,Player
104908,2.0,3,AI
104909,2.0,1,Player
104910,2.0,1,Player
104911,3.0,3,Draw
104912,3.0,2,Player
104913,1.0,1,Draw
104914,3.0,3,Draw
104915,2.0,3,AI
104916,3.0,1,AI
104917,2.0,1,Player
104918,1.0,2,AI
104919,3.0,3,Draw
104920,3.0,1,AI
104921,,1,AI
104922,3.0,3,Draw
104923,1.0,2,AI
104924,3.0,3,Draw
104925,3.0,1,AI
104926,2.0,1,Player
104927,3.0,1,AI
104928,2.0,1,Player
104929,3.0,1,AI
104930,2.0,2,Draw
104931,2.0,3,AI
104932,3.0,1,AI
104933,1.0,1,Draw
104934,2.0,1,Player
104935,2.0,1,Player
104936,3.0,3,Draw
104937,1.0,2,AI
104938,2.0,3,AI
104939,2.0,1,Player
104940,2.0,3,AI
104941,3.0,2,Player
104942,2.0,1,Player
104943,2.0,2,Draw
104944,3.0,1,AI
104945,1.0,3,Player
104946,2.0,3,AI
104947,2.0,2,Draw
104948,1.0,3,Player
104949,2.0,3,AI
104950,2.0,3,AI
104951,2.0,3,AI
104952,1.0,1,Draw
104953,2.0,3,AI
104954,2.0,2,Draw
104955,2.0,2,Draw
104956,1.0,1,Draw
104957,2.0,2,Draw
104958,2.0,3,AI
104959,2.0,1,Player
104960,3.0,3,Draw
104961,3.0,1,AI
104962,1.0,3,Player
104963,2.0,3,AI
104964,1.0,3,Player
104965,1.0,2,AI
104966,2.0,3,AI
104967,2.0,3,AI
104968,1.0,1,Draw
104969,1.0,3,Player
104970,2.0,3,AI
104971,2.0,1,Player
104972,1.0,2,AI
104973,2.0,2,Draw
104974,2.0,1,Player
104975,1.0,3,Player
104976,2.0,3,AI
104977,3.0,2,Player
104978,1.0,1,Draw
104979,2.0,1,Player
104980,2.0,1,Player
104981,2.0,1,Player
104982,2.0,3,AI
104983,2.0,3,AI
104984,2.0,1,Player
104985,2.0,1,Player
104986,3.0,3,Draw
104987,3.0,3,Draw
104988,3.0,3,Draw
104989,1.0,2,AI
104990,,3,AI
104991,2.0,1,Player
104992,2.0,1,Player
104993,3.0,1,AI
104994,1.0,3,Player
104995,2.0,2,Draw
104996,1.0,3,Player
104997,2.0,3,AI
104998,2.0,2,Draw
104999,1.0,3,Player
105000,2.0,1,Player
105001,3.0,2,Player
105002,3.0,3,Draw
105003,1.0,3,Player
105004,2.0,3,AI
105005,2.0,2,Draw
105006,3.0,3,Draw
105007,1.0,3,Player
105008,2.0,3,AI
105009,2.0,1,Player
105010,3.0,3,Draw
105011,1.0,3,Player
105012,1.0,1,Draw
105013,2.0,1,Player
105014,2.0,3,AI
105015,1.0,3,Player
105016,3.0,2,Player
105017,1.0,1,Draw
105018,1.0,1,Draw
105019,2.0,1,Player
105020,1.0,2,AI
105021,1.0,3,Player
105022,2.0,1,Player
105023,3.0,3,Draw
105024,2.0,1,Player
105025,2.0,1,Player
105026,1.0,1,Draw
105027,3.0,1,AI
105028,3.0,1,AI
105029,3.0,1,AI
105030,2.0,1,Player
105031,2.0,3,AI
105032,3.0,3,Draw
105033,2.0,1,Player
105034,1.0,2,AI
105035,1.0,3,Player
105036,2.0,1,Player
105037,2.0,3,AI
105038,3.0,3,Draw
105039,2.0,1,Player
105040,1.0,2,AI
105041,2.0,1,Player
105042,2.0,1,Player
105043,3.0,2,Player
105044,2.0,3,AI
105045,3.0,2,Player
105046,3.0,3,Draw
105047,3.0,3,Draw
105048,3.0,2,Player
105049,2.0,1,Player
105050,3.0,1,AI
105051,3.0,3,Draw
105052,3.0,1,AI
105053,1.0,3,Player
105054,2.0,3,AI
105055,3.0,2,Player
105056,3.0,1,AI
105057,1.0,2,AI
105058,1.0,3,Player
105059,2.0,3,AI
105060,3.0,2,Player
105061,2.0,1,Player
105062,,1,AI
105063,1.0,1,Draw
105064,3.0,3,Draw
105065,1.0,1,Draw
105066,2.0,2,Draw
105067,3.0,1,AI
105068,1.0,1,Draw
105069,2.0,3,AI
105070,3.0,3,Draw
105071,1.0,3,Player
105072,2.0,1,Player
105073,3.0,2,Player
105074,2.0,3,AI
105075,3.0,1,AI
105076,3.0,1,AI
105077,3.0,1,AI
105078,2.0,1,Player
105079,2.0,1,Player
105080,2.0,3,AI
105081,3.0,3,Draw
105082,2.0,3,AI
105083,2.0,1,Player
105084,1.0,3,Player
105085,2.0,3,AI
105086,3.0,1,AI
105087,1.0,3,Player
105088,1.0,1,Draw
105089,2.0,1,Player
105090,2.0,3,AI
105091,1.0,2,AI
105092,3.0,2,Player
105093,2.0,1,Player
105094,3.0,1,AI
105095,2.0,1,Player
105096,2.0,3,AI
105097,2.0,3,AI
105098,3.0,3,Draw
105099,1.0,1,Draw
105100,2.0,3,AI
105101,1.0,2,AI
105102,2.0,1,Player
105103,2.0,1,Player
105104,1.0,1,Draw
105105,2.0,3,AI
105106,2.0,2,Draw
105107,2.0,1,Player
105108,1.0,3,Player
105109,3.0,2,Player
105110,1.0,1,Draw
105111,3.0,1,AI
105112,2.0,2,Draw
105113,2.0,3,AI
105114,2.0,3,AI
105115,2.0,3,AI
105116,1.0,2,AI
105117,2.0,1,Player
105118,1.0,2,AI
105119,3.0,3,Draw
105120,2.0,2,Draw
105121,3.0,1,AI
105122,2.0,3,AI
105123,3.0,1,AI
105124,1.0,3,Player
105125,2.0,3,AI
105126,2.0,3,AI
105127,1.0,3,Player
105128,2.0,3,AI
105129,3.0,3,Draw
105130,3.0,1,AI
105131,3.0,3,Draw
105132,2.0,1,Player
105133,3.0,3,Draw
105134,2.0,3,AI
105135,3.0,3,Draw
105136,1.0,1,Draw
105137,1.0,1,Draw
105138,1.0,1,Draw
105139,3.0,3,Draw
105140,1.0,2,AI
105141,2.0,1,Player
105142,3.0,3,Draw
105143,3.0,1,AI
105144,1.0,2,AI
105145,1.0,3,Player
105146,2.0,2,Draw
105147,3.0,1,AI
105148,2.0,3,AI
105149,3.0,3,Draw
105150,3.0,3,Draw
105151,3.0,3,Draw
105152,2.0,3,AI
105153,2.0,3,AI
105154,2.0,3,AI
105155,2.0,2,Draw
105156,2.0,3,AI
105157,3.0,3,Draw
105158,3.0,3,Draw
105159,2.0,1,Player
105160,1.0,1,Draw
105161,2.0,1,Player
105162,1.0,1,Draw
105163,2.0,3,AI
105164,1.0,1,Draw
105165,2.0,1,Player
105166,1.0,3,Player
105167,2.0,3,AI
105168,2.0,3,AI
105169,1.0,1,Draw
105170,2.0,3,AI
105171,1.0,1,Draw
105172,3.0,2,Player
105173,3.0,3,Draw
105174,1.0,1,Draw
105175,1.0,3,Player
105176,3.0,3,Draw
105177,2.0,3,AI
105178,3.0,1,AI
105179,2.0,1,Player
105180,3.0,3,Draw
105181,1.0,2,AI
105182,2.0,3,AI
105183,2.0,2,Draw
105184,3.0,1,AI
105185,2.0,2,Draw
105186,3.0,2,Player
105187,,3,AI
105188,,2,AI
105189,3.0,1,AI
105190,2.0,3,AI
105191,2.0,3,AI
105192,3.0,1,AI
105193,3.0,1,AI
105194,2.0,3,AI
105195,3.0,1,AI
105196,3.0,1,AI
105197,2.0,2,Draw
105198,3.0,1,AI
105199,3.0,3,Draw
105200,2.0,3,AI
105201,1.0,3,Player
105202,1.0,1,Draw
105203,1.0,3,Player
105204,2.0,3,AI
105205,2.0,2,Draw
105206,1.0,1,Draw
105207,1.0,1,Draw
105208,1.0,1,Draw
105209,3.0,1,AI
105210,3.0,1,AI
105211,3.0,1,AI
105212,2.0,3,AI
105213,1.0,3,Player
105214,2.0,3,AI
105215,,2,AI
105216,2.0,3,AI
105217,2.0,3,AI
105218,2.0,3,AI
105219,2.0,3,AI
105220,3.0,1,AI
105221,2.0,3,AI
105222,3.0,1,AI
105223,1.0,1,Draw
105224,1.0,3,Player
105225,1.0,1,Draw
105226,3.0,3,Draw
105227,3.0,2,Player
105228,1.0,1,Draw
105229,3.0,1,AI
105230,3.0,1,AI
105231,1.0,2,AI
105232,3.0,3,Draw
105233,1.0,1,Draw
105234,2.0,1,Player
105235,2.0,1,Player
105236,2.0,2,Draw
105237,2.0,2,Draw
105238,2.0,3,AI
105239,2.0,1,Player
105240,2.0,2,Draw
105241,2.0,1,Player
105242,3.0,1,AI
105243,1.0,3,Player
105244,1.0,3,Player
105245,1.0,1,Draw
105246,2.0,1,Player
105247,2.0,1,Player
105248,3.0,1,AI
105249,1.0,3,Player
105250,1.0,1,Draw
105251,2.0,1,Player
105252,3.0,2,Player
105253,3.0,3,Draw
105254,2.0,2,Draw
105255,2.0,1,Player
105256,3.0,2,Player
105257,1.0,3,Player
105258,3.0,3,Draw
105259,1.0,3,Player
105260,1.0,3,Player
105261,1.0,3,Player
105262,3.0,1,AI
105263,3.0,3,Draw
105264,,1,AI
105265,3.0,1,AI
105266,2.0,2,Draw
105267,2.0,3,AI
105268,,3,AI
105269,2.0,3,AI
105270,2.0,1,Player
105271,2.0,3,AI
105272,1.0,3,Player
105273,2.0,3,AI
105274,3.0,3,Draw
105275,2.0,1,Player
105276,2.0,1,Player
105277,2.0,1,Player
105278,1.0,2,AI
105279,2.0,3,AI
105280,2.0,3,AI
105281,2.0,1,Player
105282,3.0,1,AI
105283,3.0,1,AI
105284,3.0,3,Draw
105285,3.0,1,AI
105286,2.0,2,Draw
105287,1.0,1,Draw
105288,3.0,1,AI
105289,2.0,3,AI
105290,2.0,3,AI
105291,2.0,1,Player
105292,1.0,1,Draw
105293,2.0,1,Player
105294,3.0,2,Player
105295,2.0,3,AI
105296,3.0,1,AI
105297,2.0,2,Draw
105298,,1,AI
105299,2.0,3,AI
105300,2.0,3,AI
105301,1.0,3,Player
105302,1.0,1,Draw
105303,3.0,1,AI
105304,2.0,1,Player
105305,3.0,3,Draw
105306,2.0,2,Draw
105307,1.0,3,Player
105308,3.0,1,AI
105309,3.0,1,AI
105310,3.0,3,Draw
105311,2.0,2,Draw
105312,3.0,1,AI
105313,2.0,1,Player
105314,1.0,2,AI
105315,3.0,3,Draw
105316,2.0,3,AI
105317,3.0,1,AI
105318,1.0,3,Player
105319,2.0,3,AI
105320,3.0,2,Player
105321,2.0,3,AI
105322,1.0,1,Draw
105323,1.0,3,Player
105324,3.0,3,Draw
105325,3.0,3,Draw
105326,3.0,3,Draw
105327,1.0,2,AI
105328,2.0,1,Player
105329,3.0,1,AI
105330,1.0,3,Player
105331,2.0,1,Player
105332,2.0,3,AI
105333,1.0,1,Draw
105334,3.0,3,Draw
105335,2.0,3,AI
105336,2.0,1,Player
105337,1.0,3,Player
105338,3.0,1,AI
105339,3.0,1,AI
105340,2.0,1,Player
105341,2.0,3,AI
105342,1.0,2,AI
105343,2.0,3,AI
105344,2.0,3,AI
105345,1.0,1,Draw
105346,2.0,1,Player
105347,1.0,2,AI
105348,2.0,1,Player
105349,1.0,3,Player
105350,2.0,1,Player
105351,3.0,3,Draw
105352,2.0,2,Draw
105353,1.0,1,Draw
105354,1.0,2,AI
105355,3.0,3,Draw
105356,2.0,2,Draw
105357,1.0,1,Draw
105358,2.0,1,Player
105359,2.0,2,Draw
105360,,1,AI
105361,2.0,1,Player
105362,3.0,3,Draw
105363,2.0,2,Draw
105364,2.0,3,AI
105365,3.0,3,Draw
105366,3.0,1,AI
105367,2.0,1,Player
105368,2.0,1,Player
105369,3.0,3,Draw
105370,2.0,3,AI
105371,1.0,3,Player
105372,3.0,1,AI
105373,1.0,2,AI
105374,2.0,1,Player
105375,2.0,3,AI
105376,3.0,3,Draw
105377,1.0,2,AI
105378,1.0,1,Draw
105379,3.0,1,AI
105380,2.0,1,Player
105381,1.0,1,Draw
105382,1.0,1,Draw
105383,3.0,1,AI
105384,2.0,3,AI
105385,2.0,1,Player
105386,1.0,2,AI
105387,2.0,3,AI
105388,2.0,1,Player
105389,3.0,1,AI
105390,,3,AI
105391,3.0,3,Draw
105392,1.0,2,AI
105393,3.0,3,Draw
105394,2.0,3,AI
105395,2.0,1,Player
105396,2.0,1,Player
105397,1.0,2,AI
105398,1.0,3,Player
105399,1.0,2,AI
105400,2.0,3,AI
105401,2.0,1,Player
105402,3.0,2,Player
105403,3.0,3,Draw
105404,1.0,3,Player
105405,1.0,1,Draw
105406,1.0,3,Player
105407,1.0,3,Player
105408,1.0,1,Draw
105409,2.0,1,Player
105410,2.0,3,AI
105411,2.0,3,AI
105412,3.0,3,Draw
105413,2.0,1,Player
105414,2.0,3,AI
105415,2.0,3,AI
105416,2.0,3,AI
105417,3.0,3,Draw
105418,3.0,3,Draw
105419,3.0,3,Draw
105420,1.0,1,Draw
105421,2.0,3,AI
105422,3.0,3,Draw
105423,3.0,2,Player
105424,,3,AI
105425,3.0,2,Player
105426,3.0,3,Draw
105427,3.0,2,Player
105428,2.0,1,Player
105429,3.0,3,Draw
105430,2.0,3,AI
105431,2.0,2,Draw
105432,2.0,1,Player
105433,1.0,3,Player
105434,2.0,3,AI
105435,1.0,1,Draw
105436,3.0,1,AI
105437,3.0,1,AI
105438,1.0,1,Draw
105439,1.0,1,Draw
105440,3.0,3,Draw
105441,2.0,3,AI
105442,2.0,1,Player
105443,1.0,3,Player
105444,2.0,1,Player
105445,1.0,1,Draw
105446,1.0,1,Draw
105447,2.0,1,Player
105448,1.0,1,Draw
105449,2.0,1,Player
105450,2.0,1,Player
105451,2.0,1,Player
105452,2.0,2,Draw
105453,1.0,3,Player
105454,2.0,3,AI
105455,3.0,2,Player
105456,2.0,1,Player
105457,2.0,3,AI
105458,1.0,1,Draw
105459,2.0,3,AI
105460,3.0,3,Draw
105461,2.0,1,Player
105462,2.0,3,AI
105463,1.0,2,AI
105464,2.0,3,AI
105465,3.0,3,Draw
105466,2.0,3,AI
105467,2.0,3,AI
105468,1.0,3,Player
105469,3.0,3,Draw
105470,3.0,3,Draw
105471,2.0,3,AI
105472,1.0,1,Draw
105473,3.0,3,Draw
105474,2.0,1,Player
105475,1.0,1,Draw
105476,1.0,1,Draw
105477,2.0,1,Player
105478,3.0,1,AI
105479,2.0,1,Player
105480,3.0,1,AI
105481,2.0,1,Player
105482,,3,AI
105483,1.0,3,Player
105484,3.0,2,Player
105485,2.0,1,Player
105486,,3,AI
105487,2.0,1,Player
105488,1.0,3,Player
105489,2.0,3,AI
105490,1.0,3,Player
105491,1.0,2,AI
105492,2.0,2,Draw
105493,3.0,3,Draw
105494,3.0,2,Player
105495,2.0,1,Player
105496,2.0,1,Player
105497,2.0,3,AI
105498,3.0,3,Draw
105499,2.0,3,AI
105500,2.0,3,AI
105501,1.0,3,Player
105502,1.0,1,Draw
105503,1.0,1,Draw
105504,1.0,3,Player
105505,3.0,1,AI
105506,1.0,1,Draw
105507,2.0,1,Player
105508,3.0,2,Player
105509,2.0,2,Draw
105510,1.0,3,Player
105511,2.0,2,Draw
105512,2.0,1,Player
105513,2.0,3,AI
105514,3.0,3,Draw
105515,1.0,1,Draw
105516,2.0,1,Player
105517,2.0,2,Draw
105518,2.0,3,AI
105519,3.0,1,AI
105520,2.0,2,Draw
105521,3.0,3,Draw
105522,2.0,1,Player
105523,2.0,1,Player
105524,2.0,3,AI
105525,2.0,2,Draw
105526,2.0,3,AI
105527,2.0,3,AI
105528,1.0,2,AI
105529,1.0,3,Player
105530,1.0,1,Draw
105531,3.0,3,Draw
105532,2.0,3,AI
105533,2.0,3,AI
105534,1.0,1,Draw
105535,3.0,3,Draw
105536,1.0,3,Player
105537,2.0,2,Draw
105538,1.0,2,AI
105539,3.0,3,Draw
105540,2.0,3,AI
105541,2.0,1,Player
105542,1.0,3,Player
105543,1.0,3,Player
105544,3.0,3,Draw
105545,1.0,3,Player
105546,3.0,3,Draw
105547,3.0,2,Player
105548,3.0,1,AI
105549,2.0,2,Draw
105550,2.0,3,AI
105551,3.0,3,Draw
105552,1.0,3,Player
105553,3.0,2,Player
105554,2.0,1,Player
105555,3.0,3,Draw
105556,2.0,1,Player
105557,1.0,3,Player
105558,2.0,1,Player
105559,2.0,3,AI
105560,2.0,3,AI
105561,1.0,3,Player
105562,1.0,1,Draw
105563,3.0,1,AI
105564,3.0,2,Player
105565,3.0,1,AI
105566,2.0,3,AI
105567,1.0,2,AI
105568,1.0,2,AI
105569,3.0,1,AI
105570,3.0,1,AI
105571,2.0,1,Player
105572,1.0,1,Draw
105573,1.0,3,Player
105574,3.0,1,AI
105575,1.0,1,Draw
105576,1.0,2,AI
105577,2.0,1,Player
105578,3.0,2,Player
105579,3.0,3,Draw
105580,1.0,2,AI
105581,3.0,3,Draw
105582,2.0,1,Player
105583,2.0,3,AI
105584,2.0,1,Player
105585,2.0,1,Player
105586,3.0,3,Draw
105587,3.0,1,AI
105588,3.0,1,AI
105589,3.0,1,AI
105590,2.0,1,Player
105591,1.0,1,Draw
105592,2.0,3,AI
105593,3.0,1,AI
105594,1.0,1,Draw
105595,2.0,1,Player
105596,3.0,1,AI
105597,3.0,1,AI
105598,2.0,1,Player
105599,2.0,1,Player
105600,3.0,1,AI
105601,3.0,3,Draw
105602,2.0,2,Draw
105603,2.0,1,Player
105604,2.0,3,AI
105605,3.0,2,Player
105606,3.0,3,Draw
105607,2.0,3,AI
105608,3.0,2,Player
105609,3.0,3,Draw
105610,2.0,3,AI
105611,3.0,2,Player
105612,1.0,3,Player
105613,3.0,3,Draw
105614,1.0,1,Draw
105615,1.0,3,Player
105616,2.0,1,Player
105617,2.0,2,Draw
105618,2.0,3,AI
105619,2.0,2,Draw
105620,2.0,3,AI
105621,2.0,3,AI
105622,2.0,1,Player
105623,1.0,1,Draw
105624,2.0,1,Player
105625,1.0,3,Player
105626,2.0,1,Player
105627,3.0,3,Draw
105628,2.0,1,Player
105629,3.0,2,Player
105630,1.0,1,Draw
105631,2.0,3,AI
105632,1.0,1,Draw
105633,2.0,1,Player
105634,2.0,1,Player
105635,2.0,2,Draw
105636,1.0,2,AI
105637,3.0,1,AI
105638,1.0,1,Draw
105639,3.0,1,AI
105640,2.0,2,Draw
105641,2.0,3,AI
105642,2.0,2,Draw
105643,1.0,3,Player
105644,3.0,1,AI
105645,3.0,1,AI
105646,3.0,3,Draw
105647,3.0,3,Draw
105648,2.0,2,Draw
105649,2.0,1,Player
105650,2.0,2,Draw
105651,1.0,1,Draw
105652,3.0,2,Player
105653,2.0,1,Player
105654,2.0,3,AI
105655,1.0,2,AI
105656,2.0,1,Player
105657,1.0,2,AI
105658,2.0,1,Player
105659,3.0,2,Player
105660,1.0,1,Draw
105661,,3,AI
105662,2.0,1,Player
105663,1.0,2,AI
105664,3.0,1,AI
105665,1.0,3,Player
105666,2.0,1,Player
105667,3.0,1,AI
105668,1.0,1,Draw
105669,,1,AI
105670,1.0,3,Player
105671,3.0,3,Draw
105672,3.0,3,Draw
105673,2.0,3,AI
105674,1.0,1,Draw
105675,2.0,1,Player
105676,1.0,3,Player
105677,1.0,1,Draw
105678,2.0,2,Draw
105679,1.0,3,Player
105680,3.0,1,AI
105681,1.0,3,Player
105682,3.0,3,Draw
105683,1.0,3,Player
105684,3.0,3,Draw
105685,1.0,3,Player
105686,2.0,1,Player
105687,3.0,1,AI
105688,3.0,2,Player
105689,1.0,2,AI
105690,2.0,2,Draw
105691,1.0,3,Player
105692,2.0,2,Draw
105693,3.0,1,AI
105694,1.0,3,Player
105695,2.0,2,Draw
105696,2.0,3,AI
105697,,2,AI
105698,2.0,1,Player
105699,3.0,3,Draw
105700,2.0,3,AI
105701,1.0,2,AI
105702,1.0,1,Draw
105703,2.0,3,AI
105704,,1,AI
105705,3.0,1,AI
105706,1.0,3,Player
105707,2.0,3,AI
105708,3.0,3,Draw
105709,1.0,2,AI
105710,2.0,1,Player
105711,3.0,3,Draw
105712,1.0,2,AI
105713,2.0,3,AI
105714,1.0,1,Draw
105715,3.0,2,Player
105716,2.0,3,AI
105717,1.0,1,Draw
105718,2.0,1,Player
105719,1.0,3,Player
105720,2.0,3,AI
105721,1.0,1,Draw
105722,2.0,1,Player
105723,2.0,1,Player
105724,1.0,3,Player
105725,2.0,2,Draw
105726,2.0,1,Player
105727,1.0,2,AI
105728,2.0,3,AI
105729,2.0,2,Draw
105730,3.0,3,Draw
105731,2.0,1,Player
105732,3.0,2,Player
105733,3.0,1,AI
105734,3.0,1,AI
105735,2.0,3,AI
105736,3.0,1,AI
105737,3.0,3,Draw
105738,3.0,2,Player
105739,1.0,1,Draw
105740,2.0,3,AI
105741,3.0,1,AI
105742,3.0,3,Draw
105743,3.0,2,Player
105744,2.0,2,Draw
105745,3.0,1,AI
105746,2.0,3,AI
105747,1.0,3,Player
105748,2.0,1,Player
105749,2.0,1,Player
105750,1.0,1,Draw
105751,2.0,1,Player
105752,2.0,1,Player
105753,2.0,2,Draw
105754,3.0,1,AI
105755,2.0,1,Player
105756,2.0,1,Player
105757,2.0,1,Player
105758,2.0,3,AI
105759,3.0,1,AI
105760,3.0,1,AI
105761,1.0,1,Draw
105762,1.0,1,Draw
105763,2.0,2,Draw
105764,1.0,1,Draw
105765,3.0,2,Player
105766,3.0,3,Draw
105767,2.0,1,Player
105768,2.0,3,AI
105769,2.0,1,Player
105770,1.0,1,Draw
105771,1.0,2,AI
105772,2.0,1,Player
105773,1.0,2,AI
105774,2.0,3,AI
105775,2.0,3,AI
105776,1.0,1,Draw
105777,1.0,1,Draw
105778,1.0,1,Draw
105779,2.0,3,AI
105780,3.0,3,Draw
105781,3.0,1,AI
105782,,3,AI
105783,2.0,2,Draw
105784,2.0,2,Draw
105785,3.0,3,Draw
105786,3.0,1,AI
105787,1.0,3,Player
105788,1.0,1,Draw
105789,2.0,3,AI
105790,2.0,1,Player
105791,2.0,1,Player
105792,3.0,2,Player
105793,2.0,2,Draw
105794,2.0,2,Draw
105795,1.0,1,Draw
105796,2.0,3,AI
105797,3.0,3,Draw
105798,3.0,1,AI
105799,3.0,1,AI
105800,1.0,1,Draw
105801,2.0,3,AI
105802,1.0,3,Player
105803,3.0,2,Player
105804,3.0,1,AI
105805,2.0,1,Player
105806,1.0,3,Player
105807,2.0,2,Draw
105808,2.0,3,AI
105809,1.0,2,AI
105810,2.0,1,Player
105811,2.0,2,Draw
105812,1.0,1,Draw
105813,3.0,3,Draw
105814,1.0,1,Draw
105815,3.0,2,Player
105816,2.0,1,Player
105817,1.0,2,AI
105818,2.0,1,Player
105819,1.0,3,Player
105820,1.0,2,AI
105821,2.0,3,AI
105822,3.0,2,Player
105823,3.0,1,AI
105824,3.0,2,Player
105825,3.0,1,AI
105826,1.0,1,Draw
105827,2.0,3,AI
105828,1.0,3,Player
105829,3.0,1,AI
105830,2.0,3,AI
105831,3.0,3,Draw
105832,2.0,3,AI
105833,1.0,1,Draw
105834,2.0,3,AI
105835,2.0,1,Player
105836,2.0,1,Player
105837,3.0,1,AI
105838,3.0,3,Draw
105839,2.0,3,AI
105840,2.0,2,Draw
105841,2.0,1,Player
105842,1.0,1,Draw
105843,1.0,2,AI
105844,2.0,2,Draw
105845,2.0,1,Player
105846,1.0,1,Draw
105847,2.0,1,Player
105848,3.0,1,AI
105849,1.0,3,Player
105850,2.0,3,AI
105851,2.0,1,Player
105852,2.0,1,Player
105853,3.0,1,AI
105854,2.0,3,AI
105855,2.0,3,AI
105856,2.0,1,Player
105857,3.0,1,AI
105858,2.0,3,AI
105859,2.0,3,AI
105860,1.0,3,Player
105861,1.0,3,Player
105862,2.0,2,Draw
105863,1.0,3,Player
105864,3.0,3,Draw
105865,3.0,2,Player
105866,3.0,1,AI
105867,3.0,3,Draw
105868,2.0,2,Draw
105869,1.0,2,AI
105870,2.0,3,AI
105871,2.0,1,Player
105872,3.0,3,Draw
105873,2.0,1,Player
105874,2.0,3,AI
105875,1.0,3,Player
105876,3.0,1,AI
105877,2.0,1,Player
105878,3.0,2,Player
105879,3.0,3,Draw
105880,2.0,3,AI
105881,2.0,2,Draw
105882,1.0,3,Player
105883,1.0,3,Player
105884,3.0,3,Draw
105885,1.0,3,Player
105886,3.0,3,Draw
105887,2.0,1,Player
105888,1.0,3,Player
105889,2.0,1,Player
105890,1.0,2,AI
105891,2.0,1,Player
105892,1.0,2,AI
105893,2.0,2,Draw
105894,1.0,2,AI
105895,1.0,1,Draw
105896,3.0,3,Draw
105897,3.0,3,Draw
105898,2.0,1,Player
105899,2.0,1,Player
105900,2.0,2,Draw
105901,2.0,3,AI
105902,2.0,2,Draw
105903,3.0,3,Draw
105904,2.0,2,Draw
105905,1.0,3,Player
105906,,2,AI
105907,3.0,1,AI
105908,2.0,2,Draw
105909,2.0,1,Player
105910,2.0,3,AI
105911,1.0,3,Player
105912,1.0,3,Player
105913,3.0,1,AI
105914,1.0,1,Draw
105915,3.0,1,AI
105916,2.0,3,AI
105917,2.0,3,AI
105918,3.0,1,AI
105919,1.0,2,AI
105920,2.0,3,AI
105921,2.0,1,Player
105922,3.0,3,Draw
105923,3.0,3,Draw
105924,2.0,3,AI
105925,3.0,1,AI
105926,1.0,1,Draw
105927,3.0,3,Draw
105928,2.0,3,AI
105929,1.0,2,AI
105930,1.0,1,Draw
105931,3.0,3,Draw
105932,3.0,1,AI
105933,3.0,3,Draw
105934,2.0,3,AI
105935,2.0,3,AI
105936,1.0,3,Player
105937,3.0,3,Draw
105938,3.0,1,AI
105939,3.0,3,Draw
105940,3.0,2,Player
105941,2.0,3,AI
105942,2.0,1,Player
105943,3.0,1,AI
105944,2.0,2,Draw
105945,2.0,1,Player
105946,1.0,1,Draw
105947,1.0,3,Player
105948,3.0,2,Player
105949,,1,AI
105950,2.0,1,Player
105951,3.0,3,Draw
105952,1.0,1,Draw
105953,2.0,1,Player
105954,2.0,2,Draw
105955,2.0,3,AI
105956,2.0,3,AI
105957,3.0,1,AI
